customer_id,company_name,contact_name,email,country,indUnited Statestry,company_size,initial_plan,signup_date,acquisition_channel
CUST01513,Smith Group,John Roberts,lisa03@kennedy.info,Australia,Finance,Medium (11-50),Business,5/26/2024,Referral
CUST01514,"Park, Padilla and Perry",James Walker,rebecca07@livingston-mendoza.org,UAE,Marketing,Small (2-10),Free,6/28/2022,Partner
CUST01515,"Park, Blair and Smith",Arthur Johnson,jameshawkins@robbins-mendoza.com,United States,Real Estate,Small (2-10),Free,6/12/2022,Organic Search
CUST01516,Martin-Dorsey,Cynthia Lee,christopherbarton@hall.com,India,Technology,Medium (11-50),Pro,6/23/2022,Social Media
CUST01517,Watkins Ltd,Brandon Wright,pattyhowe@gonzalez.com,Canada,Legal,Medium (11-50),Business,10/7/2022,Partner
CUST01518,Fox-Cisneros,Luke Madden,jjensen@sosa-lucas.com,United Kingdom,Design,Medium (11-50),Business,9/13/2022,Organic Search
CUST01519,Hudson-Morrison,Heidi Morris,qpeters@bailey-duran.biz,India,Design,Medium (11-50),Free,5/20/2024,Partner
CUST01520,Cowan-Wells,Christine Edwards,samantha51@coleman.com,Germany,Legal,Enterprise (200+),Business,3/28/2022,Paid Ads
CUST01521,Mercado PLC,Ashley Ryan,kelseycox@brown.com,United Kingdom,Technology,Solo,Free,6/3/2022,Social Media
CUST01522,Smith-Maldonado,Pamela Watts,william50@smith-hamilton.com,United Kingdom,HR & Recruiting,Small (2-10),Free,10/11/2024,Paid Ads
CUST01523,"Snyder, Cook and Kim",Vanessa Hicks,sanchezelizabeth@hill.biz,United States,Technology,Small (2-10),Free,8/30/2022,Partner
CUST01524,Adams Ltd,Derek Espinoza,fharrington@lambert.com,United States,HR & Recruiting,Small (2-10),Business,3/17/2024,Direct
CUST01525,"Gordon, Sullivan and Anderson",Carrie Burke,murraydeborah@owens-riggs.org,UAE,Technology,Large (51-200),Pro,3/14/2022,Direct
CUST01526,Le PLC,Bryan Hunt,nelsontracy@nguyen.com,United Kingdom,Design,Small (2-10),Free,7/31/2024,Paid Ads
CUST01527,"Evans, Rodriguez and Cooper",Angela Rangel,eddie88@williams-murphy.com,United Kingdom,Marketing,Solo,Pro,4/3/2024,Direct
CUST01528,Goodwin Group,Donna Smith,landerson@thomas.info,United Kingdom,HR & Recruiting,Enterprise (200+),Pro,11/11/2022,Social Media
CUST01529,Mitchell-Wright,Joseph Charles,rebecca12@winters.com,United Kingdom,Legal,Small (2-10),Business,3/20/2024,Referral
CUST01530,Miller and Sons,John Campbell,tracylee@bennett-oliver.org,Other,Consulting,Medium (11-50),Free,8/11/2022,Referral
CUST01531,"Farley, Walker and Snyder",Colleen Quinn,ashleycasey@barrera-lowery.com,United States,Marketing,Large (51-200),Pro,6/7/2024,Organic Search
CUST01532,"Wilson, Larson and Gutierrez",Ashley Owens,WGARDNER@WATKINS.NET,United Kingdom,,Medium (11-50),Business,10/1/2022,Partner
CUST01533,Henderson-Hester,Diane Carter,smithtroy@stein.biz,UAE,Marketing,Enterprise (200+),Pro,2/12/2023,Direct
CUST01534,Lewis-Fields,Melissa Williams,carlytaylor@thomas-chavez.biz,Singapore,E-commerce,Medium (11-50),Free,10/11/2024,Direct
CUST01535,"Evans, Jones and Austin",Michael Schmidt,fwilliams@long.com,United States,Consulting,Enterprise (200+),Pro,3/7/2024,Direct
CUST01536,"Gutierrez, Diaz and Jennings",Timothy Cole,craigcardenas@mccarty.com,Singapore,Education,Small (2-10),Pro,1/28/2022,Social Media
CUST01537,"Harris, Herrera and Mccormick",Kathleen Becker,qevans@fowler.com,Canada,E-commerce,Small (2-10),Pro,1/17/2022,Paid Ads
CUST01538,Hickman-Palmer,John Curtis,uchavez@grant.com,India,Marketing,Solo,Free,11/9/2022,Referral
CUST01539,"Farrell, Mccarthy and Lopez",Nicholas Adams,nmcclain@day-herring.com,Germany,Marketing,Small (2-10),Pro,5/22/2023,Partner
CUST01540,Stout LLC,Carlos Stevenson,ginamunoz@benson.org,Germany,HR & Recruiting,Solo,Business,10/25/2024,Partner
CUST01541,Flores-Wilson,Mr. Jacob Campbell DDS,jesse88@clark.net,United States,Finance,Solo,Free,11/1/2022,Paid Ads
CUST01542,Martinez-Duke,Heather Higgins,lopezmatthew@wiley-aguirre.net,United States,E-commerce,Solo,Business,5/23/2024,Social Media
CUST01543,Hamilton Group,Kristi Smith,campbellangela@bauer.com,India,E-commerce,Enterprise (200+),Pro,9/20/2023,Direct
CUST01544,Williams-May,Jessica George,kevin55@weiss.com,Germany,Healthcare,Small (2-10),Free,5/24/2024,Referral
CUST01545,"Smith, Madden and Miranda",Christine Koch,floydjeremy@jones.com,United States,Technology,Large (51-200),Free,5/6/2024,Partner
CUST01546,"Clark, Gonzalez and Jones",Carol Oliver,moralescaroline@cole.biz,United States,Marketing,Small (2-10),Business,10/21/2023,Social Media
CUST01547,Rubio-Lewis,Dalton Garcia,ypage@buchanan.com,United States,Marketing,Small (2-10),Free,1/14/2023,Organic Search
CUST01548,"Mcmahon, Johnson and Silva",Angelica Cox,shawjennifer@knight.com,India,Education,Large (51-200),Business,1/28/2022,Referral
CUST01549,Sanders-Murphy,Jeremy Walker,jerrymcguire@young.org,United States,Marketing,Small (2-10),Pro,2/1/2024,Organic Search
CUST01550,Fowler LLC,Christopher Kaufman,jacksonjohnathan@zavala.com,Germany,HR & Recruiting,Medium (11-50),Free,9/25/2022,Paid Ads
CUST01551,Jackson PLC,Karen Tran,haroldsutton@smith.com,India,Legal,Enterprise (200+),Business,1/31/2023,Referral
CUST01552,Foster Inc,Carmen Barton,christine12@terry.com,Other,Technology,Small (2-10),Pro,8/29/2024,Paid Ads
CUST01553,Sanchez Inc,Megan Johnson,keithgarrett@smith-parker.com,United Kingdom,Legal,Medium (11-50),Business,1/28/2023,Referral
CUST01554,Pratt Group,Kathleen Simon,angelacarter@barrett.com,Canada,Marketing,,Business,1/20/2024,Social Media
CUST01555,Collins LLC,Timothy Jones DDS,DONALD26@GARRETT.ORG,Australia,Consulting,Enterprise (200+),Business,5/8/2024,Partner
CUST01556,Jenkins Inc,Ruth Cortez,rebeccalopez@martin-wise.com,United States,Design,Enterprise (200+),Pro,9/22/2022,Social Media
CUST01557,Rogers LLC,Lisa Bender,allen50@stephens.com,India,Consulting,Large (51-200),Pro,10/10/2024,Direct
CUST01558,"Armstrong, Foley and Garcia",Michael King,jennifer36@lewis.net,Australia,Finance,Small (2-10),Pro,2/26/2024,Paid Ads
CUST01559,Brown-Diaz,Daniel Taylor,mmckinney@decker.com,United States,Legal,Small (2-10),Pro,1/8/2022,Social Media
CUST01560,Estrada-Miller,Nicole Martin,rtravis@herrera-holder.com,India,Finance,Medium (11-50),Free,10/28/2024,Referral
CUST01561,Hernandez PLC,Paul Smith,michaelwilliams@herrera.com,Australia,Finance,Solo,Free,7/4/2023,Referral
CUST01562,Evans-Martin,Ann Williams,cannonmichael@west.com,Germany,Consulting,Enterprise (200+),Pro,3/22/2022,Organic Search
CUST01563,Key and Sons,Paige Davidson,mfoster@conley.com,Other,HR & Recruiting,Small (2-10),Free,5/25/2023,Referral
CUST01564,"Smith, Herrera and Medina",Katelyn Zimmerman,brian94@ross.org,United Kingdom,Healthcare,Enterprise (200+),Business,1/26/2024,Social Media
CUST01565,Smith-Black,Ryan Hahn,tiffanyraymond@wilson.biz,United Kingdom,Education,Solo,Business,8/27/2023,Paid Ads
CUST01566,Lewis Group,Joseph Lopez PhD,julie65@torres.com,United States,Real Estate,Enterprise (200+),Free,7/27/2023,Partner
CUST01567,Estrada Group,Sarah Pham,andrew12@fischer.info,UAE,Real Estate,Small (2-10),Pro,2/22/2024,Direct
CUST01568,"Oliver, Wilkerson and Fleming",Mark Brooks,douglas96@oliver.com,Netherlands,Real Estate,Small (2-10),Free,2/27/2023,Partner
CUST01569,Mejia Ltd,Julia Goodman,rhodesdevin@hensley.com,United States,Education,Small (2-10),Pro,3/20/2024,Paid Ads
CUST01570,Tucker-Stanley,Kimberly Wright,amy15@miller.com,United States,Consulting,Solo,Free,9/8/2024,Paid Ads
CUST01571,Shepard-Glover,Morgan Williams,reedwilliam@sullivan.com,UAE,Healthcare,Solo,Free,10/1/2024,Paid Ads
CUST01572,Harper-Anderson,Kimberly Sanchez,frobinson@holden-wilson.info,Netherlands,Consulting,Medium (11-50),Free,12/30/2022,Organic Search
CUST01573,Lyons-Carr,Dylan Jones,jessicagentry@johnson.com,United States,Marketing,Enterprise (200+),Business,5/23/2024,Paid Ads
CUST01574,"Turner, Smith and Hines",Deborah Novak,chernandez@harris.info,Germany,Technology,Small (2-10),Free,1/25/2022,Partner
CUST01575,"Abbott, Hammond and Wolf",Jacob Richardson,bradley93@welch.com,United States,HR & Recruiting,Large (51-200),Business,3/31/2022,Organic Search
CUST01576,Chambers-Hill,Kathy Vargas,kimcynthia@davis.info,Australia,Marketing,Large (51-200),Pro,8/6/2022,Social Media
CUST01577,Owens LLC,Rebecca West,NFLORES@GLENN-MARTINEZ.INFO,Netherlands,Finance,Small (2-10),Pro,6/28/2024,Organic Search
CUST01578,Harris and Sons,Micheal Hernandez,howardcourtney@miller.com,Germany,Marketing,Solo,Business,7/2/2023,Direct
CUST01579,"Patterson, Daniels and Haynes",Justin Woodward,paul87@gibbs.com,United States,Technology,Large (51-200),Business,8/31/2023,Organic Search
CUST01580,Mathews Group,Barbara Mcbride,sjohnson@whitaker.com,Canada,Finance,Solo,Pro,4/10/2023,Partner
CUST01581,Davis and Sons,Timothy Lee,williamsdanielle@johnson-gaines.com,India,Media,Medium (11-50),Business,2/27/2024,Paid Ads
CUST01582,Miller PLC,Bonnie Wiggins,paulperry@thompson-massey.com,United States,Marketing,Enterprise (200+),Business,8/14/2022,Organic Search
CUST01583,Coleman-Pope,Matthew Richards,robin59@olson.com,UAE,Real Estate,Enterprise (200+),Pro,1/9/2024,Social Media
CUST01584,Krause Inc,Audrey Cox,ellistracy@harris-jennings.com,Australia,HR & Recruiting,Medium (11-50),Free,11/17/2023,Partner
CUST01585,Huff Inc,Bradley Molina,hollowayruth@white.com,Germany,Healthcare,Small (2-10),Business,9/10/2023,Social Media
CUST01586,Bradley PLC,Anthony Pollard,whiteheadangela@brown.com,UAE,,Large (51-200),Business,1/26/2024,Paid Ads
CUST01587,Taylor-Mills,Elizabeth Baker,ROBERTBLAKE@JACKSON.COM,United Kingdom,Media,Small (2-10),Pro,10/28/2022,Organic Search
CUST01588,Black-Beltran,Terry Escobar,torreschristopher@calhoun.com,Australia,Marketing,Enterprise (200+),Pro,8/20/2022,Paid Ads
CUST01589,Ramirez PLC,Tammy Jackson,nicholas17@davies.com,Singapore,Media,Small (2-10),Pro,1/8/2023,Partner
CUST01590,Knox-Rogers,Christina Hill MD,KHOWARD@DAVIS.NET,Germany,HR & Recruiting,Medium (11-50),Free,4/27/2024,Paid Ads
CUST01591,Weeks-Simmons,Alex Mcdonald,bchan@gonzales-sanchez.com,United Kingdom,Legal,Small (2-10),Pro,2/24/2024,Direct
CUST01592,Williams-Reed,Robert Johnson,sgallagher@hobbs-garrett.com,United Kingdom,Real Estate,Medium (11-50),Free,4/17/2023,Partner
CUST01593,"Anderson, Landry and Reese",Brittany Rose,fsmith@barber-green.org,India,Technology,Small (2-10),Free,3/26/2023,Referral
CUST01594,Whitehead-Williams,Brittney Graves,moralesjonathon@durham.com,Pakistan,Education,Enterprise (200+),Pro,8/28/2024,Paid Ads
CUST01595,Stewart-Elliott,Sherry Cox,mark05@patton.com,Canada,E-commerce,Large (51-200),Pro,8/27/2023,Paid Ads
CUST01596,Powell-Reid,Brian Wu,nguyenbenjamin@pearson-stewart.com,India,Consulting,Solo,Pro,4/25/2022,Social Media
CUST01597,Davenport Inc,Cassandra Bennett,jody02@gonzalez.com,India,Marketing,Small (2-10),Free,2/23/2022,Partner
CUST01598,"Acevedo, Mcdowell and Fritz",Paul Mcclain,steven73@hoffman.com,Canada,Consulting,Medium (11-50),Free,6/1/2022,Referral
CUST01599,Gibson LLC,Mrs. Kimberly Green,jfaulkner@cox.com,United States,E-commerce,Solo,Pro,10/17/2022,Paid Ads
CUST01600,Caldwell PLC,Cheryl Taylor,grichardson@tate-perkins.org,Canada,Healthcare,Solo,Pro,1/9/2023,Social Media
CUST01601,"Davis, Bell and Wall",Stephanie Boyer,khardy@price.com,India,Technology,,Pro,4/22/2024,Referral
CUST01602,Hernandez Inc,Lynn York,mollypierce@robles-day.org,United States,Consulting,Large (51-200),Pro,8/16/2022,Organic Search
CUST01603,Newman-Lewis,Sarah Mills,gonzalezjoseph@hull.biz,Netherlands,Legal,Medium (11-50),Business,3/22/2024,Partner
CUST01604,"Anderson, Cook and Park",Timothy Medina,rogersjanet@nash.biz,Brazil,E-commerce,Medium (11-50),Pro,6/13/2023,Paid Ads
CUST01605,Clay Ltd,Brandon Mendoza,floresdavid@diaz-cook.com,Other,Consulting,Medium (11-50),Business,7/11/2023,Partner
CUST01606,Roberts-Harris,Tiffany Peters,williamstravis@brewer.com,United Kingdom,Design,Solo,Free,3/10/2023,Direct
CUST01607,"Maddox, Rice and Jackson",Jeffery Smith,evelynwilliams@wright.net,Netherlands,HR & Recruiting,Small (2-10),Free,6/8/2022,Social Media
CUST01608,Bennett and Sons,James Armstrong,carriepeterson@thomas-joyce.net,United States,Finance,Large (51-200),Pro,2/19/2024,Organic Search
CUST01609,Sanchez Group,Michael Watson,valentinejulian@warner-ibarra.net,United Kingdom,Finance,Large (51-200),Pro,6/9/2022,Direct
CUST01610,Arnold-White,Craig Williams,millerheather@chaney.com,United States,Healthcare,Medium (11-50),Pro,8/7/2022,Paid Ads
CUST01611,"Moore, Rich and Baker",Ricky Johnson,thomaslisa@knight-armstrong.org,Germany,Real Estate,Solo,Free,2/18/2023,Direct
CUST01612,"Lamb, Baker and Smith",Frank Carroll,REDWARDS@RAMSEY.BIZ,Australia,Education,Large (51-200),Free,4/2/2022,Referral
CUST01613,"Winters, Gutierrez and Crawford",Cody Jones,harmonricky@huffman.net,Other,Legal,Large (51-200),Pro,1/18/2022,Social Media
CUST01614,Aguilar and Sons,Abigail King,jgeorge@bridges.com,Other,E-commerce,Medium (11-50),Free,12/30/2023,Partner
CUST01615,Stanley-Harris,Vernon Buchanan,karenreynolds@bauer.com,United States,Real Estate,Large (51-200),Business,10/28/2024,Social Media
CUST01616,"Green, Delacruz and Byrd",Mark Miller,valeriepierce@bennett-dixon.com,United States,HR & Recruiting,,Pro,3/18/2022,Organic Search
CUST01617,"Newton, Whitaker and Brady",Joshua Williams,JACQUELINERODRIGUEZ@GALLOWAY.COM,Brazil,Design,Large (51-200),Pro,4/20/2023,Direct
CUST01618,Porter-Hicks,Calvin Smith,casey57@ramos.com,Canada,Real Estate,Solo,Free,12/1/2023,Social Media
CUST01619,Cook-Alvarez,Todd Alexander,bennetttammy@fuller.com,Brazil,Finance,Large (51-200),Business,3/23/2022,Direct
CUST01620,Aguilar PLC,Amanda Hughes,jsmith@ferguson-hill.com,Pakistan,Marketing,Medium (11-50),Business,6/3/2022,Organic Search
CUST01621,Jimenez-Knight,Jose Lester,whoward@mosley.biz,Singapore,Marketing,Small (2-10),Business,10/20/2022,Social Media
CUST01622,Mann-Powell,Stephanie Hays,coxgary@cervantes.com,Canada,Marketing,Solo,Free,7/12/2022,Referral
CUST01623,Escobar PLC,Zachary Jackson,medinawendy@white.com,United Kingdom,Media,Solo,Pro,1/15/2024,Referral
CUST01624,"Morrison, Robinson and Williams",James Moon,daniel77@adams.com,Other,Consulting,Large (51-200),Business,8/27/2024,Direct
CUST01625,Hancock Ltd,Gerald Reid,ashley01@williams.net,United States,Real Estate,Large (51-200),Business,9/26/2024,Paid Ads
CUST01626,Maldonado-Palmer,Samuel Savage,vblack@gibson-phillips.com,United Kingdom,Education,Large (51-200),Free,6/21/2024,Social Media
CUST01627,"Johnson, Nguyen and Herrera",Jessica Smith,fburgess@atkins.com,United States,Real Estate,Large (51-200),Business,7/10/2024,Organic Search
CUST01628,"Morris, Robinson and Martinez",David White,jeffreystone@mccarty-lewis.com,India,Marketing,Medium (11-50),Free,5/17/2023,Referral
CUST01629,"Bauer, Walker and Camacho",Kevin Roach,tricia46@oconnell-king.biz,United States,E-commerce,Small (2-10),Free,2/9/2024,Social Media
CUST01630,Mendoza Inc,Charles Williams,montgomeryjohn@coleman-stewart.com,United Kingdom,Media,Small (2-10),Pro,7/11/2022,Organic Search
CUST01631,"Campbell, Cummings and Wells",Allison Banks,briana06@mcdaniel.com,United States,E-commerce,Solo,Business,6/25/2022,Social Media
CUST01632,Hernandez and Sons,Kevin Mosley,valerie51@webb-mata.info,United Kingdom,Real Estate,Solo,Free,2/13/2023,Social Media
CUST01633,Silva PLC,Jamie Oneal,asanford@bowers-hall.biz,India,Technology,Small (2-10),Free,3/12/2023,Direct
CUST01634,Austin Inc,Nathan Rice,astevens@stewart.com,UAE,Real Estate,Solo,Free,11/15/2022,Organic Search
CUST01635,Clark Ltd,Erika Martinez,hernandezanne@green.com,United States,Media,Large (51-200),Pro,2/18/2024,Paid Ads
CUST01636,Hoover-Guerrero,Austin Rivera,emilyspencer@aguilar-howard.com,Pakistan,HR & Recruiting,Medium (11-50),Free,2/16/2022,Paid Ads
CUST01637,Stevenson Group,Adrian Mcgee,melinda39@fields-cook.com,United States,Design,Small (2-10),Free,6/21/2022,Social Media
CUST01638,Johnson PLC,Matthew Werner,gutierrezgeoffrey@jackson-brown.com,Australia,Technology,Medium (11-50),Free,5/9/2024,Organic Search
CUST01639,Cox Ltd,Nicholas Romero,LESTRADA@GARCIA.COM,United Kingdom,Education,Large (51-200),Business,5/27/2024,Social Media
CUST01640,"Henderson, Mccarthy and Leonard",David Nelson,thompsonsheila@yu-nguyen.biz,Australia,E-commerce,Large (51-200),Pro,8/31/2024,Partner
CUST01641,Parker-Miller,Natasha Lyons,andrew79@roberson.com,Netherlands,Finance,Medium (11-50),Business,3/7/2024,Organic Search
CUST01642,Case Ltd,Brian King,bowersjohn@diaz.info,United Kingdom,Design,Enterprise (200+),Business,10/24/2022,Partner
CUST01643,Higgins and Sons,Thomas Berger,ulopez@williams.net,United States,Media,Large (51-200),Business,10/11/2023,Organic Search
CUST01644,"Harvey, Best and Webb",Joshua Murphy,jonathanobrien@robbins.com,United States,Consulting,Medium (11-50),Business,4/12/2024,Partner
CUST01645,Rivera-Marshall,Jamie Jones,ubryant@weber.com,Germany,Design,Medium (11-50),Free,7/9/2024,Paid Ads
CUST01646,Barrera-Hunter,Janice Wood,pottsmonica@phillips-french.org,India,Finance,Large (51-200),Pro,5/10/2024,Paid Ads
CUST01647,Johnson-Castro,Eric Lopez,claytonwheeler@sanchez.com,United Kingdom,Healthcare,Small (2-10),Free,1/30/2022,Direct
CUST01648,Santos and Sons,Rodney Lewis,daniel50@luna.com,India,E-commerce,Medium (11-50),Pro,9/13/2022,Referral
CUST01649,Cox-Clay,Jason Hess,williamgraham@lopez.com,Netherlands,Education,Small (2-10),Business,12/23/2023,Organic Search
CUST01650,Bennett-Jones,Mary Daniels,leoncorey@carr.com,Canada,Consulting,Small (2-10),Pro,12/27/2022,Direct
CUST01651,Harrison-Riley,David Kelly,newtonjulian@hays.biz,United Kingdom,E-commerce,Large (51-200),Business,6/11/2024,Partner
CUST01652,Brown and Sons,Matthew Wong,mnash@jimenez.com,Other,HR & Recruiting,Large (51-200),Free,7/23/2022,Social Media
CUST01653,Richardson Ltd,Taylor Jones,audrey94@olson.com,Canada,Marketing,Large (51-200),Business,8/1/2022,Direct
CUST01654,Johnston-Reynolds,John Jones,seth31@kramer-clark.net,Germany,Media,Large (51-200),Business,3/8/2022,Organic Search
CUST01655,Harrison PLC,Jasmine Jennings,katie18@kane.info,France,Media,Enterprise (200+),Pro,2/5/2023,Partner
CUST01656,Gardner Inc,Angela Jones,donaldkaufman@jackson-cunningham.com,United States,Healthcare,Small (2-10),Free,3/21/2024,Referral
CUST01657,Dixon Ltd,Cynthia Davis,MATTHEWGARCIA@JOHNSON.COM,United Kingdom,HR & Recruiting,Enterprise (200+),Pro,6/26/2023,Social Media
CUST01658,Ballard Group,Suzanne Holloway,penamelanie@ruiz-lewis.com,United States,Legal,Solo,Free,3/8/2022,Partner
CUST01659,"Jones, Miller and Miller",Christina Rosales,carpenterdavid@jackson.net,United Kingdom,Finance,Enterprise (200+),Business,10/13/2023,Social Media
CUST01660,"Barker, Escobar and Archer",David Hall,blopez@aguilar-soto.com,Germany,Real Estate,Small (2-10),Free,1/30/2023,Social Media
CUST01661,"Cain, Wilson and Ball",Douglas Martin,moraashley@rivas-nash.com,UAE,E-commerce,Small (2-10),Pro,9/21/2022,Referral
CUST01662,Little Ltd,Anthony Ferrell Jr.,nicholas25@vang-stewart.com,Canada,Legal,Solo,Business,11/21/2022,Organic Search
CUST01663,Whitehead LLC,Joseph Jordan,abigail13@foley.org,France,Legal,Medium (11-50),Free,3/13/2024,Paid Ads
CUST01664,"Fuller, Norton and Swanson",Kathy Steele,laurajones@brown-wolfe.com,United States,HR & Recruiting,Solo,Free,10/23/2023,Direct
CUST01665,"Lee, Frye and Ingram",Marvin Johnson,nathansmith@wolfe.com,United States,Marketing,Medium (11-50),Business,11/10/2022,Direct
CUST01666,Morgan-Cantrell,Teresa Martinez,angela60@brown.com,United States,HR & Recruiting,Medium (11-50),Business,2/23/2024,Partner
CUST01667,"Myers, Roach and Carrillo",Justin English,jacobortiz@white.net,United States,Finance,Medium (11-50),Free,1/4/2024,Direct
CUST01668,Lewis Ltd,Timothy Yates,zrivers@silva-taylor.info,India,Healthcare,Large (51-200),Business,5/18/2023,Referral
CUST01669,Maxwell-Fletcher,Jaime Roberts,richardronald@bowman.com,UAE,Real Estate,Medium (11-50),Pro,6/19/2022,Organic Search
